Price,Close,High,Low,Open,Volume
Ticker,HON,HON,HON,HON,HON
Date,,,,,
2020-01-02,162.15475463867188,162.1637326305364,158.8809901235068,159.20388305347632,2857400
2020-01-03,160.4236602783203,161.29367674800957,159.1231245686277,159.95725645150674,2805200
2020-01-06,159.21279907226562,159.99313139983948,158.69258208253606,159.50878530879928,3277900
2020-01-07,159.30250549316406,159.7150961232575,157.49071707694824,159.08723903146839,3002800
2020-01-08,159.4370574951172,160.63894494215876,158.51322772649993,159.35633769458826,2545500
2020-01-09,160.6120147705078,160.93489392523773,159.7061137443175,160.28014394043637,1789500
2020-01-10,160.26220703125,161.35645426779135,159.77787459692576,161.35645426779135,1671700
2020-01-13,162.58523559570312,162.64801308883216,160.27117261974115,160.77344730860875,2261900
2020-01-14,161.8497772216797,162.5404118687575,161.0066672837334,161.88566181127283,2191200
2020-01-15,162.10093688964844,163.63468168552254,161.31165372758596,162.60321172531442,2600800
2020-01-16,163.4731903076172,163.67949246318676,162.15471232809867,162.79153371597235,2215400
2020-01-17,164.34320068359375,165.08764843052052,163.71535730846247,164.01134354658703,2608000
2020-01-21,162.28030395507812,164.40602119245935,161.86772695751762,164.17281240726626,2188600
2020-01-22,161.49098205566406,163.13235271854447,161.27571561782526,162.84533080142606,1881700
2020-01-23,161.06944274902344,161.9304812117512,160.5761323349817,161.27573121818287,2434000
2020-01-24,158.8720245361328,161.67938508848349,158.29799418592418,161.3744344587396,2737000
2020-01-27,155.65203857421875,157.26650299328767,155.58926106995673,156.3068023324275,2491500
2020-01-28,157.37413024902344,158.53115500488872,155.38295990882355,156.17224291583207,2178400
2020-01-29,157.56243896484375,159.41907587540675,157.52656807185699,158.75534802451796,2199000
2020-01-30,159.9572296142578,160.3429135849791,155.88520559592578,155.88520559592578,3076100
2020-01-31,155.36502075195312,159.5715922881546,153.6788009414603,159.5715922881546,5500000
2020-02-03,153.66085815429688,157.5176161864755,153.07784998048538,156.47719588596786,3542700
2020-02-04,157.14991760253906,157.91229409984626,156.0646345245395,156.13639002180872,2992500
2020-02-05,158.66571044921875,159.3204742467193,157.32032563358615,158.67468844033868,2818100
2020-02-06,158.17239379882812,159.65231143607048,158.00197622046292,159.65231143607048,2427500
2020-02-07,157.2126922607422,158.50426381626562,156.6924751794363,157.72394503728748,3254500
2020-02-10,158.7104949951172,158.86297023674982,156.16323739497844,156.8897427110924,2399700
2020-02-11,160.6837615966797,161.39233848206277,158.9347643573795,159.87653631268262,2948500
2020-02-12,162.50454711914062,162.91713783406863,160.59410991187238,160.97978033833843,2950800
2020-02-13,161.55381774902344,162.29826571804722,160.27122402046322,161.74217766073727,1985700
2020-02-14,162.17263793945312,163.11440978308616,161.42819024157018,161.9035583147068,2489000
2020-02-18,160.9259796142578,161.88569413104315,160.50442456112307,161.53589458545937,1818600
2020-02-19,162.21751403808594,162.95298387075246,160.99769806243077,161.2936843307104,2464500
2020-02-20,162.07400512695312,163.4283677978377,160.55820286364985,162.28029361258615,2336800
2020-02-21,161.33851623535156,162.33410132893172,160.324988849412,161.09634318935662,1940400
2020-02-24,157.2036895751953,159.08721956217448,155.5802612223854,156.45924188297565,3204300
2020-02-25,150.50372314453125,158.3518015328758,149.63370650260347,157.53559809585695,4092200
2020-02-26,149.94761657714844,154.34254854406376,149.57988846017588,151.21228159545825,3411700
2020-02-27,143.87863159179688,150.44357200120194,143.8515793622005,146.99877465888576,3951300
2020-02-28,146.24134826660156,146.24134826660156,135.82580878430613,138.6483785525236,9558100
2020-03-02,148.10797119140625,149.22616670874677,142.11114136036477,147.07091860286272,6744900
2020-03-03,145.98878479003906,151.6609602155876,144.7894188513385,148.14403284649202,6108500
2020-03-04,154.37535095214844,155.04265774871155,148.12602335273658,148.7031606211349,4532500
2020-03-05,148.72119140625,151.4175119507061,147.18817191597222,150.1460019649901,5394700
2020-03-06,147.91859436035156,148.9015287464918,142.10213097369842,143.2113136868655,5021600
2020-03-09,137.84571838378906,141.81353414411495,135.0321767995592,137.52107791175996,5849000
2020-03-10,145.80844116210938,146.03388559120285,138.28761830995927,140.54206260089416,5477600
2020-03-11,138.32366943359375,142.01193661970845,136.6734147276226,141.42578666711103,4826900
2020-03-12,121.60475158691406,131.19064101289268,121.235019356852,129.30592856214463,7170500
2020-03-13,134.734619140625,134.97808922989358,124.46337094999653,128.18770376178034,6324800
2020-03-16,121.98345947265625,129.16160144349146,111.82944179790022,115.42753248569805,5891000
2020-03-17,118.85431671142578,128.02539528000344,117.40245390400864,122.84918575789943,8524800
2020-03-18,107.86164093017578,111.93767347287469,91.16973227833275,109.94474540257103,7633900
2020-03-19,107.2754898071289,110.3956402726266,101.01714946672702,106.18433945867598,6814100
2020-03-20,101.44999694824219,109.25939557128896,99.89893811631948,109.01591172580298,6801200
2020-03-23,93.65863800048828,100.16947447958532,91.151696947322,96.93208876789329,8200400
2020-03-24,107.7714614868164,107.78949401471847,98.51921978892923,99.19555310555805,5799100
2020-03-25,116.91548919677734,122.04660720900819,108.03298590013654,108.47485510680792,7159100
2020-03-26,123.90425872802734,125.69880142415701,118.27717431168556,118.88136375972039,5594400
2020-03-27,118.3763656616211,121.9293720951665,115.55379698278239,118.51162681618305,3924900
2020-03-30,118.80921936035156,120.62178769641056,117.34834379875286,117.90744160429577,5035700
2020-03-31,120.64883422851562,122.74096512854476,117.231102748943,118.89037043928866,5296000
2020-04-01,116.96958923339844,118.38537303948603,113.17309913624507,115.68003999240447,4246100
2020-04-02,119.76509094238281,120.07169204980006,114.65201317090491,115.96861463221921,3504200
2020-04-03,114.93157196044922,119.79215350263419,114.10193807822512,119.48555236877591,4031500
2020-04-06,120.83822631835938,122.07365751258139,119.49457243031043,120.40537682316376,4874300
2020-04-07,121.9564208984375,128.25082538114123,121.7399892971852,126.82601496631062,4051700
2020-04-08,125.57254791259766,126.59156114267624,121.92937196653314,123.24595973633407,3890600
2020-04-09,129.3419952392578,131.93010712200257,125.97836758625806,126.24890370334435,4365000
2020-04-13,124.39122772216797,129.14360042008022,123.10167835660809,128.7377894157897,3016300
2020-04-14,126.78092193603516,129.61250332779684,124.94130150573335,126.88914461548976,3486600
2020-04-15,121.59569549560547,124.41826395427339,119.49455191174499,124.05755839688716,3252800
