Price,Close,High,Low,Open,Volume
Ticker,LIN,LIN,LIN,LIN,LIN
Date,,,,,
2020-01-02,195.33773803710938,198.7765788840385,195.07820341257042,197.97016873947652,2604100
2020-01-03,190.25823974609375,193.7712494590287,190.17482093439688,192.24183386003915,2899300
2020-01-06,189.4518585205078,191.2686152882737,189.26647864059169,189.64651658774562,2395300
2020-01-07,189.8596649169922,191.63933686806635,189.32205347183822,189.84112268962124,2589200
2020-01-08,192.23255920410156,192.97409271325387,190.10993385452315,190.26750742688702,1327300
2020-01-09,193.5858612060547,194.4108135320439,192.62186338969565,192.87213395750095,1086100
2020-01-10,193.79904174804688,196.34805341888935,193.65999626167405,195.33772127835888,1217600
2020-01-13,196.32025146484375,196.4407405833914,194.0307743459581,194.45714656895825,1225700
2020-01-14,194.61474609375,196.61686831339014,193.85467030743453,195.82900039979313,2107300
2020-01-15,195.98654174804688,196.57976566807034,194.9762096901837,195.56943361020717,1078200
2020-01-16,197.48817443847656,197.49745262472686,196.30172637171873,197.32133680889027,1302600
2020-01-17,198.45213317871094,198.74873806509325,197.28421342772603,197.6086387237938,1903700
2020-01-21,196.25534057617188,197.19153202064282,195.745535454466,196.22753430985827,1384500
2020-01-22,195.65286254882812,196.45927260001562,195.06890263944427,195.76408761972993,966900
2020-01-23,194.299560546875,194.32736681426408,192.35305111176731,193.18726742058854,1400700
2020-01-24,194.64256286621094,196.78373069923913,193.55807581351783,194.65182690913795,1541600
2020-01-27,189.90602111816406,191.22223644339175,189.1737516148454,190.22116827837857,1947800
2020-01-28,192.68678283691406,193.66003069670333,190.1841050729486,190.4158334478656,1229400
2020-01-29,193.01116943359375,194.1327408481732,192.48283616089657,192.9184865816065,982700
2020-01-30,193.01116943359375,193.32633073236263,190.44362955069153,191.37980697414488,1381300
2020-01-31,188.283935546875,191.2593198313515,188.1356259989023,190.6012191955351,1909700
2020-02-03,194.1327362060547,194.6981539208871,188.70102335561694,188.87713915682997,2911500
2020-02-04,197.89601135253906,199.14735010283098,195.22649622849022,195.4026120378651,2369400
2020-02-05,200.89920043945312,201.25141788757904,197.67353186441065,201.25141788757904,2970400
2020-02-06,200.908447265625,201.52947744691042,199.35123979199716,200.9455175725131,2234200
2020-02-07,198.5078125,199.92598912314332,197.18231874722127,199.08249438442763,995300
2020-02-10,199.6942138671875,199.96301251481472,198.4706814594561,199.1844086972994,1435600
2020-02-11,200.417236328125,202.8457451506919,200.1947719984055,201.67783924271387,1385500
2020-02-12,201.3256072998047,201.52952939919268,199.75912123795015,201.25145252333837,1238000
2020-02-13,205.08885192871094,211.1972219283232,204.97762684766596,206.05284977635387,2231800
2020-02-14,206.36801147460938,206.79439788794926,205.05179606306527,205.44109801772674,1280300
2020-02-18,207.2115020751953,208.17548582838634,206.58119358214313,207.66568060832427,1524700
2020-02-19,206.21971130371094,207.21151553658893,205.65429350356033,206.72025251358988,1590100
2020-02-20,205.03323364257812,206.10845654113524,202.09491997084697,204.33804861837618,1534700
2020-02-21,202.38226318359375,204.19901962428554,202.2895803321107,203.91167874060932,1660100
2020-02-24,195.16162109375,196.80226178788203,194.28105618391484,195.71776065300452,2020400
2020-02-25,186.91209411621094,194.3737503204672,186.17057466083244,193.89175135960957,2743100
2020-02-26,188.54347229003906,191.7969334774108,187.7741324128613,188.44151124261606,2711200
2020-02-27,180.7017364501953,188.5063443694241,180.65538795867496,185.26214797303436,3685500
2020-02-28,177.0497283935547,178.73671761764828,172.35954872136475,176.8643485370857,5555300
2020-03-02,183.66787719726562,183.80692268784293,175.56666345758168,177.31852914768209,3489600
2020-03-03,181.10960388183594,187.08819232538082,178.28251525771103,183.5473905854614,4063300
2020-03-04,190.5084991455078,190.7124212134067,182.94488283682668,183.89960245309186,2755600
2020-03-05,183.0052032470703,185.77109654630357,181.66417655939787,184.15068396989065,3204300
2020-03-06,176.19757080078125,179.4197948376271,172.99397627910506,178.92621926180385,4466800
2020-03-09,161.23193359375,167.98368941646777,160.47760176856067,163.02929073671672,4822700
2020-03-10,164.1002960205078,165.2271330240557,156.00749811619062,164.3517305326112,5604100
2020-03-11,161.96768188476562,164.5193857874313,160.68251517471498,161.53930245485424,4315300
2020-03-12,147.16036987304688,158.27049572599668,146.21046351974348,152.17062959699513,6340400
2020-03-13,164.370361328125,164.97568558663045,150.26152296617585,161.46478215104796,6386900
2020-03-16,147.4676971435547,152.3941455031519,136.62763501168638,138.49949639324214,7079300
2020-03-17,152.61764526367188,154.25668730240244,144.9625488944394,145.98694483983743,4956600
2020-03-18,146.68540954589844,149.15330169114765,139.35626538267667,142.8485535229905,4723900
2020-03-19,143.42593383789062,147.89606528830458,138.5832973541739,141.06049703509015,4296100
2020-03-20,140.9021759033203,147.08585298942143,137.87552644893043,143.5097536599027,4699900
2020-03-23,139.69154357910156,144.6831886380678,136.71146015811246,139.4866615117062,4434000
2020-03-24,153.48373413085938,155.374224984224,146.21046426493578,148.3430819816814,3423100
2020-03-25,153.9400634765625,163.4018395188624,150.25220096206846,151.86332011593268,3258400
2020-03-26,162.21917724609375,162.97350950216352,157.09715266174004,157.63729514130955,2726000
2020-03-27,155.83985900878906,159.30420990178374,154.78752586941434,155.83055135628362,2301600
2020-03-30,164.64976501464844,165.1060816184762,159.09934822740053,160.4217597704005,2480500
2020-03-31,161.1108856201172,165.06881200095822,158.88513464729752,160.83149973943833,3142300
2020-04-01,149.8145294189453,156.92948527188375,149.20920504098373,154.2380952568233,3822000
2020-04-02,152.8131866455078,155.2810783677017,148.45481861439933,149.14395426145333,3369800
2020-04-03,150.98793029785156,154.35914817222056,150.17770972146099,152.03095589209656,2665700
2020-04-06,163.8302459716797,164.8825935150362,157.87007893443732,157.9538904528925,3604000
2020-04-07,167.57398986816406,172.70532115156132,166.36332689568366,169.06402457954334,3097600
2020-04-08,174.0928955078125,174.5492120669162,166.46573588109018,168.17928186377816,2495400
2020-04-09,176.45835876464844,176.98919346584879,170.65650713924998,170.712381484606,3206800
2020-04-13,173.31996154785156,175.57365016325068,171.13145493260905,173.6365923146903,2087700
2020-04-14,176.7935791015625,177.79005206912842,174.8285845429523,175.77849082985662,2372800
2020-04-15,168.7008056640625,170.84274538768773,166.9965814327769,169.63208256910323,2025500
2020-04-16,170.5447235107422,171.0755438930396,166.5867971437087,169.29680180941767,1806700
2020-04-17,175.5922393798828,175.91817772617455,173.18954358679534,174.91241131060855,2634400
2020-04-20,172.2862091064453,176.57008809801945,171.73675920135418,172.16513857441777,1598100
2020-04-21,166.5868377685547,170.11637141942046,164.46352730124977,169.1850944000706,2010000
2020-04-22,169.11990356445312,170.32124460419524,167.648484245517,168.4493830087314,1376400
2020-04-23,168.84051513671875,172.49111910273618,167.9558048696498,168.3096804503822,1249900
2020-04-24,168.99879455566406,170.20013532204345,166.5588539948663,169.52961491889732,1187700
2020-04-27,171.8950958251953,172.86361757080124,169.43652532156383,170.08841632439072,1542000
2020-04-28,174.03700256347656,175.18246898039482,172.73320659505288,175.04278315277872,1896700
2020-04-29,175.72267150878906,177.12889476000348,174.7727649245074,175.0893957158812,1282300
2020-04-30,171.34564208984375,173.39444842952432,170.55405104011913,172.6401164135192,2104400
2020-05-01,167.9371795654297,172.37937474037693,167.4249743842246,171.58778362304554,1169200
2020-05-04,170.10702514648438,170.62853788529878,166.3353512323465,167.14555750799343,1828000
2020-05-05,169.50167846679688,172.33276778314928,169.3619926364513,170.42364757754456,1171900
2020-05-06,166.65200805664062,170.4050530440059,166.5123221976205,169.8742325695709,1336100
2020-05-07,172.09060668945312,173.12432434409519,165.25503945757342,165.7951816222665,2295100
2020-05-08,175.46185302734375,175.46185302734375,172.05337676728132,172.20238445529785,1841400
2020-05-11,174.01840209960938,174.50267006644577,171.7740213602076,171.88578425111308,1894700
2020-05-12,170.50746154785156,173.67381111309624,170.414342396323,172.32344841945118,1741100
2020-05-13,166.49368286132812,170.14428660007783,165.49722396871056,170.07910460643186,1857300
2020-05-14,166.93136596679688,167.03380698293728,160.88737443482538,161.85591026199944,2442300
2020-05-15,170.04180908203125,170.14425008734074,165.69274860235564,165.77656009483937,2829400
2020-05-18,179.03799438476562,180.36971360794783,174.78205188462616,174.99625581533434,2105200
2020-05-19,177.17539978027344,179.03795326022376,176.81220242008933,178.29292902621256,1774400
2020-05-20,182.52096557617188,183.77818087079095,179.41981177985892,179.55018997804515,2300400
2020-05-21,180.36038208007812,182.3626357919954,179.28009754612657,181.9528717128995,1891600
2020-05-22,177.7528076171875,179.4663678190264,177.26855388703197,179.19628957513487,1676000
2020-05-26,179.7364501953125,181.5990040833468,179.0938668303153,180.66772713932966,2214300
2020-05-27,179.8575439453125,181.3662082419739,178.3488654384908,181.31964154673466,1603400
2020-05-28,186.29261779785156,188.0527305040659,183.21009364872847,184.2903782224254,1740200
2020-05-29,188.43455505371094,189.1609498623468,185.30546425875755,187.6895307291683,2354700
2020-06-01,191.1166229248047,191.76851383217215,188.35072973697214,188.57424128099356,1658300
2020-06-02,192.99078369140625,193.7393205867136,191.28787617480697,191.83991660269905,1675100
2020-06-03,199.19427490234375,199.90537713895876,195.4796733861307,197.42586370845842,2155300
2020-06-04,198.88546752929688,200.4667477774399,197.10770511517688,199.5872181049472,1951500
2020-06-05,207.04454040527344,209.88897811082148,205.35098421076404,205.8749558204293,3525600
2020-06-08,202.50653076171875,207.708854583471,200.99075382629184,206.3521251488038,2970400
2020-06-09,200.44805908203125,203.64804045112513,199.96152222625372,201.47729911762607,2499400
2020-06-10,199.634033203125,202.6468839191404,198.34280738850293,202.60009768523378,1750200
2020-06-11,186.30075073242188,196.39659646313515,185.90777210783799,195.90069384564933,2925000
2020-06-12,188.94866943359375,191.69953376319287,185.55219233964164,191.4281822329122,1711900
2020-06-15,190.16505432128906,191.3533416822657,184.56975278949864,185.57092379636066,2142100
2020-06-16,194.8808135986328,196.19074230604124,191.4656331475773,194.73110338145696,1878100
2020-06-17,194.13230895996094,196.75218108607422,193.53348226917686,196.56505042217066,1577400
2020-06-18,194.7685546875,196.67731014927085,193.68317693612374,195.5264430955142,1563800
2020-06-19,194.66566467285156,198.12763225108756,192.06450965134977,198.0995633627168,4635000
2020-06-22,196.46209716796875,197.1451304142525,194.3661969236657,195.37671949089292,1510800
2020-06-23,198.7077178955078,201.35565884017225,198.5860908194911,201.0188179428295,2044300
2020-06-24,192.81301879882812,196.6398956501697,191.6247170132348,195.54516633039773,2068500
2020-06-25,195.68551635742188,195.91943325152212,190.89490293493802,192.46681761025772,1163300
2020-06-26,193.51475524902344,195.65742749829573,191.42820648710688,195.42351062807526,2794600
2020-06-29,197.68783569335938,198.57671699636182,194.81534378443737,196.41532727441106,1406100
2020-06-30,198.46446228027344,199.83054330690797,195.97558294905377,196.15336208373446,1697400
2020-07-01,200.95335388183594,201.77673174099166,197.17324841709237,197.94050277632022,2126100
2020-07-02,207.02578735351562,207.74625533114124,204.46206752302047,204.46206752302047,2837900
2020-07-06,210.1977081298828,211.07723790592692,207.36263661264067,210.5251974812707,2860700
2020-07-07,210.08544921875,211.34860621446137,208.0737695500369,208.4106104637496,2171600
2020-07-08,207.26910400390625,212.8550410752843,204.5743765748962,211.75094581256002,3063600
2020-07-09,207.67144775390625,211.76967693926176,206.09953283616554,211.14278127965162,2312400
2020-07-10,211.4140625,212.01288911115546,208.7567703053198,209.7860102356585,1448300
2020-07-13,211.29244995117188,216.03627693723516,211.25501525450485,213.25734321158282,1498000
2020-07-14,218.13218688964844,218.84328910870246,210.98368716934297,211.20823825054205,2554800
2020-07-15,222.3426971435547,225.66430571358615,220.4432930510051,225.24325814752697,2616100
2020-07-16,223.52159118652344,229.7250707995963,222.19294515271898,229.3975814891074,3216400
2020-07-17,226.99293518066406,227.99409195494817,225.47714416246785,225.79528195465264,1900900
2020-07-20,224.85963439941406,228.1906086216653,224.41050369200764,226.95552059202845,1966500
2020-07-21,228.30288696289062,230.164870566011,227.37657092929032,228.0221838366038,1686900
2020-07-22,229.55670166015625,230.50173513982625,226.76841601417013,228.81753048625373,1390500
