Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2020-01-02,5.972160339355469,5.972160339355469,5.89275100764334,5.9432842618967605,237536000
2020-01-03,5.8765716552734375,5.920384087732343,5.827531643498655,5.852425081823098,205384000
2020-01-06,5.90121603012085,5.906443609620998,5.7570839240151415,5.78322182151588,262636000
2020-01-07,5.972659111022949,6.018462860706855,5.88453666408317,5.929593548989243,314856000
2020-01-08,5.983861446380615,6.025184484363847,5.928349401284013,5.968427506304748,277108000
2020-01-09,6.0495805740356445,6.122020297480255,5.995811048832402,6.070242095491098,255112000
2020-01-10,6.081941604614258,6.187240533231211,6.067752596061456,6.156870718144113,316296000
2020-01-13,6.272623062133789,6.2977652907863595,6.142430730760291,6.165084043532802,319840000
2020-01-14,6.155625343322754,6.255198609471692,6.142431523520895,6.229807106111832,359088000
2020-01-15,6.113059043884277,6.190726355132369,6.087169940134913,6.168322304779922,263104000
2020-01-16,6.19669771194458,6.202672154047924,6.143177004420685,6.166576704824334,284192000
2020-01-17,6.205413341522217,6.2233366764985005,6.1578670531121915,6.215868501557655,253792000
2020-01-21,6.172055244445801,6.205661312431895,6.137951108313541,6.16881898850275,217916000
2020-01-22,6.226073741912842,6.312702466469189,6.198442116859232,6.217361110121417,239240000
2020-01-23,6.294529438018799,6.302993271921068,6.177282120617684,6.266151426985994,244516000
2020-01-24,6.235283374786377,6.45982138950539,6.1810157954848854,6.410034523672277,373512000
2020-01-27,5.979381084442139,6.03041241844546,5.780980921024543,5.930589870218753,470536000
2020-01-28,6.1728010177612305,6.205162147061076,5.992074957489836,6.045346873583328,310976000
2020-01-29,6.112311363220215,6.194459372234449,6.072481579489457,6.158363912642621,258848000
2020-01-30,6.119033336639404,6.132475956437401,5.959467274535947,6.014481262531654,290504000
2020-01-31,5.885532855987549,6.085177473421294,5.843712223081829,6.073228585504566,370420000
2020-02-03,5.9826178550720215,6.002034443914505,5.861138114642713,5.867361355948489,255564000
2020-02-04,6.151889801025391,6.171058060480164,6.074471797783477,6.124507455009283,271544000
2020-02-05,6.242252826690674,6.28307778651795,6.158859906355454,6.272871427860458,208220000
2020-02-06,6.329131603240967,6.329131603240967,6.195454676838319,6.276607019674868,218284000
2020-02-07,6.262915134429932,6.311208271913622,6.2375236328730574,6.289053025912521,189752000
2020-02-10,6.546201229095459,6.54694761899619,6.280588981826168,6.2855677633141225,529608000
