Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,93.74849700927734,94.30999755859376,93.2249984741211,93.2249984741211,75288000,-0.012139034655920922,1.0849990844726705,-0.0656738644825019
2,2020-01-06,95.1439971923828,95.18450164794922,93.0,93.0,81236000,0.01488557393050649,2.1845016479492188,0.07900329401763884
3,2020-01-07,95.34300231933594,95.69450378417967,94.60199737548828,95.2249984741211,80898000,0.0020916204156395946,1.092506408691392,-0.004160716923531482
4,2020-01-08,94.59850311279295,95.5500030517578,94.3219985961914,94.9020004272461,70160000,-0.007808640261289468,1.228004455566392,-0.1327350490741428
5,2020-01-09,95.05249786376952,95.89099884033205,94.79000091552734,95.49449920654295,63346000,0.0047991747864684076,1.1009979248047017,-0.09712086659064989
6,2020-01-10,94.15799713134766,95.34700012207033,94.0,95.26850128173828,57074000,-0.009410596802031157,1.3470001220703267,-0.09901177659204996
7,2020-01-13,94.56500244140624,94.9000015258789,94.04000091552734,94.56549835205078,55616000,0.00432257824569926,0.8600006103515625,-0.025545782668115025
8,2020-01-14,93.47200012207033,94.35549926757812,92.92749786376952,94.29399871826172,68818000,-0.01155821171805238,1.428001403808608,0.23737773302646725
9,2020-01-15,93.10099792480467,93.94300079345705,92.75450134277344,93.6125030517578,57932000,-0.003969126548925228,1.188499450683608,-0.1581853584817926
10,2020-01-16,93.89700317382812,94.27950286865234,93.3010025024414,94.14949798583984,53190000,0.00854991102959346,0.9785003662109375,-0.08185458813781676
11,2020-01-17,93.23600006103516,94.33200073242188,92.8625030517578,94.29450225830078,79946000,-0.00703966144232826,1.4694976806640767,0.503026884752773
12,2020-01-21,94.5999984741211,94.7135009765625,93.0,93.25,74156000,0.014629525206926841,1.7135009765625,-0.07242388612313311
13,2020-01-22,94.3730010986328,95.125,94.16699981689452,94.80449676513672,64326000,-0.0023995494624705627,0.958000183105483,-0.13255839042019524
14,2020-01-23,94.22899627685548,94.4990005493164,93.63800048828124,94.25550079345705,49692000,-0.0015259112256779117,0.8610000610351705,-0.22749743494077046
15,2020-01-24,93.08200073242188,94.74949645996094,92.37200164794922,94.56849670410156,75324000,-0.012172426638861866,2.3774948120117188,0.5158174354020768
16,2020-01-27,91.41699981689452,92.0500030517578,90.76699829101562,91.0,70570000,-0.01788746376771222,1.2830047607421733,-0.06311401412564388
17,2020-01-28,92.6624984741211,92.90550231933594,91.5009994506836,92.0250015258789,56160000,0.01362436592451366,1.4045028686523438,-0.20419441689103013
