Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,46.49470520019531,46.749752810378034,45.98461646596003,46.18015058885239,11354500,-0.005455251798772487,0.7651363444180035,-0.04324342543205506
2,2020-01-06,46.47769927978516,46.68173670821075,46.35017872470095,46.46069913355919,14698300,-0.0003657603664100062,0.3315579835097964,0.29449117090140464
3,2020-01-07,46.12063980102539,46.4181910186447,46.035626094009885,46.29067045812144,9973900,-0.007682382826446621,0.3825649246348135,-0.32142492669220246
4,2020-01-08,46.20564651489258,46.452190768214535,46.03561912659493,46.13763620818643,10676000,0.0018431382182451106,0.4165716416196048,0.070393727629112
5,2020-01-09,47.04729843139648,47.09830859597423,46.622223455776016,46.758247318251975,15398000,0.018215347689867878,0.47608514019821513,0.4423004870738103
6,2020-01-10,47.20881652832031,47.54887773958232,47.140806231906346,47.16630968767858,13040100,0.003433100354515828,0.40807150767597733,-0.15313027665930645
7,2020-01-13,47.71891784667969,47.80393154489051,47.11530891434992,47.20882592822064,14302900,0.010805213006205516,0.6886226305405927,0.09683974816144048
8,2020-01-14,47.6083984375,47.85494270774403,47.46387449891439,47.81243585775207,16345300,-0.002316050199100972,0.3910682088296369,0.14279621615196914
9,2020-01-15,48.20351028442383,48.44155126953586,47.60840457857856,47.60840457857856,17735400,0.012500144227810761,0.8331466909572995,0.0850458541599115
10,2020-01-16,48.30551910400391,48.41603950374184,48.12698839577968,48.33102256430318,10234100,0.0021162114331132464,0.28905110796216604,-0.42295634719262043
11,2020-01-17,48.40754318237305,48.58607715945718,48.28852269302703,48.34803293770004,14264300,0.0021120584202702908,0.2975544664301495,0.39380111587731204
12,2020-01-21,48.60307312011719,48.67108667563635,48.092984425982735,48.331025384170175,11968900,0.004039245226874932,0.5781022496536181,-0.16091921790764352
13,2020-01-22,48.97713470458984,49.00263816300037,48.6115699997385,48.67108023140598,12869600,0.0076962537646168006,0.39106816326187044,0.07525336497088286
14,2020-01-23,49.1641731262207,49.18117327131031,48.6625845263955,48.781605000410856,12858900,0.003818892688578268,0.5185887449148083,-0.0008314166718468297
15,2020-01-24,49.03664779663086,49.19817511442694,48.84961377587202,49.18117172680663,8594300,-0.0025938670678431475,0.3485613385549158,-0.3316457861869989
16,2020-01-27,48.86661911010742,49.18117368595208,48.56906792256041,48.63707823268628,14359900,-0.003467379891639366,0.6121057633916749,0.6708632465704014
17,2020-01-28,48.46703720092773,49.09614946079343,48.43303367468787,48.84110517714237,15240200,-0.0081769910924131,0.663115786105557,0.06130265531097012
18,2020-01-29,48.46703720092773,48.67957464448095,48.16948607717883,48.45853713013377,13163600,0.0,0.5100885673021196,-0.13625805435624205
19,2020-01-30,50.039817810058594,50.14183487812942,49.104651083039606,49.24917823561539,20225600,0.032450521013088984,1.0371837950898168,0.5364793825397307
20,2020-01-31,49.64876174926758,50.22686401397627,49.43622424733247,50.13334699423444,17685200,-0.007814897773516849,0.7906397666437996,-0.1256031959496875
21,2020-02-03,49.80177688598633,50.133334789397765,49.75076673043683,49.94630079544706,12333600,0.0030819527280760983,0.3825680589609348,-0.3026033067197431
