Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,5.876571178436279,5.9203836073401535,5.827531170640705,5.852424606945243,205384000,-0.01600579279314962,0.09285243669944876,-0.1353563249360097
2,2020-01-06,5.901215553283691,5.906443132361434,5.75708345882432,5.783221354213032,262636000,0.004193665676652358,0.14935967353711455,0.27875589140341983
3,2020-01-07,5.972658157348633,6.018461899718901,5.884535724479657,5.929592602191348,314856000,0.012106421705810666,0.13392617523924422,0.1988303202912014
4,2020-01-08,5.983860969543457,6.025184004233772,5.928348928870455,5.968427030697477,277108000,0.0018756828031485373,0.09683507536331692,-0.11988972736743142
5,2020-01-09,6.04957914352417,6.122018849839352,5.995809631035515,6.070240660093906,255112000,0.010982570336310227,0.1262092188038375,-0.07937699380746854
6,2020-01-10,6.0819411277771,6.187240048138393,6.067752120336746,6.156870235432352,316296000,0.005349460431073538,0.11948792780164652,0.23983191696196182
7,2020-01-13,6.2726240158081055,6.2977662482832395,6.142431664640482,6.165084980857148,319840000,0.03135230743358064,0.1553345836427571,0.01120469433695015
8,2020-01-14,6.15562629699707,6.255199578572625,6.1424324751511294,6.229808071278928,359088000,-0.018652117282365488,0.11276710342149521,0.12271135567783897
9,2020-01-15,6.113057613372803,6.190724906446036,6.087168515681725,6.168320861336342,263104000,-0.006915410645547793,0.10355639076431089,-0.26729938065321035
10,2020-01-16,6.196700096130371,6.202674540532389,6.143179368014329,6.166579077421036,284192000,0.013682593564077195,0.05949517251805947,0.0801508148868888
11,2020-01-17,6.205411911010742,6.223335241855224,6.157865633561391,6.2158670686359905,253792000,0.0014058797013287716,0.0654696082938333,-0.10696993581803849
12,2020-01-21,6.172054290771484,6.205660353564941,6.137950159908821,6.168818035328483,217916000,-0.005375569054500429,0.06771019365611952,-0.14135985373849447
13,2020-01-22,6.226073265075684,6.312701982997386,6.198441642138301,6.217360633951535,239240000,0.008752187158328928,0.11426034085908565,0.0978542190568843
14,2020-01-23,6.294531345367432,6.302995181834385,6.177283992438401,6.266153325735611,244516000,0.010995386237382387,0.12571118939598414,0.022053168366493958
