Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,36.35801315307617,36.63558161463843,36.26549268550848,36.47520786298633,16197600,-0.008828166938888438,0.37008892912995606,-0.2018802938698281
2,2020-01-06,36.28400421142578,36.419703745892086,36.012605142493165,36.20690027806251,19336500,-0.0020355606710079632,0.40709860339892145,0.1937879685879389
3,2020-01-07,35.94784164428711,36.24391144344729,35.83681635195965,36.16372631402021,20540700,-0.009264759346291118,0.40709509148764056,0.06227600651617404
4,2020-01-08,35.82447814941406,36.00026847576652,35.67644326158302,35.86765366816182,17627400,-0.0034317357935911286,0.3238252141835005,-0.14183060947290016
5,2020-01-09,36.19457244873047,36.19765717141554,35.79981265138474,35.821402180749274,16691100,0.010330765957646149,0.3978445200308016,-0.05311617141495628
6,2020-01-10,35.89232635498047,36.18839967632496,35.768965706398056,36.15755951417936,18164400,-0.008350591630226667,0.4194339699269065,0.08826859823498756
7,2020-01-13,35.73812484741211,35.944755341530794,35.58083931765031,35.89232565513344,18337800,-0.0042962249379793205,0.36391602388048483,0.009546145207108392
8,2020-01-14,35.83064651489258,35.839900681319506,35.50682127855736,35.6116806548137,19757400,0.0025888786240324535,0.3330794027621451,0.07741386643981274
9,2020-01-15,35.553077697753906,35.73503746084172,35.318688252178084,35.35261313323327,22362600,-0.007746687379009631,0.41634920866363245,0.13185945519147246
10,2020-01-16,35.744285583496094,35.7535397482768,35.553075197851754,35.62092495519129,16108200,0.005378096584709002,0.20046455042504618,-0.27968125352150464
11,2020-01-17,35.45439147949219,35.86765600950946,35.35570154782927,35.79055560334479,30135000,-0.008110222355031671,0.5119544616801903,0.8707863075948896
12,2020-01-21,35.64868927001953,35.67952943477738,35.31869456590775,35.34028409301049,22061100,0.005480217891759009,0.360834868869631,-0.2679243404678945
13,2020-01-22,35.80597686767578,35.93859168831907,35.52224242241217,35.53457778192003,14778300,0.004412156544238766,0.41634926590690213,-0.3301195316643323
14,2020-01-23,35.71653366088867,35.87073799086608,35.47906301627377,35.83989783075661,12915300,-0.0024979965528564296,0.3916749745923127,-0.12606321430746437
15,2020-01-24,35.27243423461914,35.78438873312528,35.20458446054151,35.77513809549225,13150200,-0.01243400130835881,0.5798042725837718,0.018187730830875104
