Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,29.534000396728516,30.266666412353516,29.128000259399418,29.36666679382324,266677500,0.02963325829792085,1.138666152954098,0.8651189139853757
2,2020-01-06,30.1026668548584,30.104000091552734,29.333332061767575,29.364667892456055,151995000,0.01925463704513497,0.7706680297851598,-0.4300419045476278
3,2020-01-07,31.270666122436523,31.441999435424805,30.224000930786133,30.760000228881836,268231500,0.03880052465815398,1.2179985046386719,0.7647389716766999
4,2020-01-08,32.80933380126953,33.232666015625,31.215333938598633,31.579999923706055,467164500,0.04920482578812169,2.017332077026367,0.7416466746075685
5,2020-01-09,32.089332580566406,33.253334045410156,31.524667739868164,33.13999938964844,426606000,-0.021945011900097344,1.7286663055419922,-0.086818454741317
6,2020-01-10,31.87666702270508,32.3293342590332,31.579999923706055,32.11933135986328,194392500,-0.006627297633174156,0.7493343353271484,-0.5443277872322471
7,2020-01-13,34.990665435791016,35.04199981689453,32.79999923706055,32.900001525878906,397764000,0.0976889588509331,2.2420005798339844,1.0461900536286124
8,2020-01-14,35.861331939697266,36.49399948120117,34.99333190917969,36.28400039672851,434943000,0.024882822120200876,1.5006675720214844,0.09346999728482208
9,2020-01-15,34.56666564941406,35.85599899291992,34.452667236328125,35.31733322143555,260532000,-0.03610201351305786,1.4033317565917969,-0.40099737206944364
10,2020-01-16,34.232666015625,34.297332763671875,32.81133270263672,32.91666793823242,326050500,-0.009662477636014799,1.4860000610351562,0.2514796646861037
11,2020-01-17,34.03333282470703,34.37799835205078,33.54399871826172,33.840667724609375,204436500,-0.005822894156913949,0.8339996337890625,-0.3729913004273878
12,2020-01-21,36.47999954223633,36.571998596191406,35.227333068847656,35.349998474121094,267052500,0.07189030619278935,1.34466552734375,0.30628581491074236
13,2020-01-22,37.97066879272461,39.633331298828125,37.27333450317383,38.125999450683594,470535000,0.04086264444061727,2.359996795654297,0.7619569185834245
14,2020-01-23,38.14666748046875,38.79999923706055,37.040000915527344,37.616668701171875,294765000,0.004635122144013071,1.7599983215332031,-0.3735535082406197
15,2020-01-24,37.654666900634766,38.25733184814453,36.95066833496094,38.04199981689453,215304000,-0.012897603180825445,1.3066635131835938,-0.269574067477482
16,2020-01-27,37.20133209228515,37.62933349609375,35.95199966430664,36.132667541503906,204121500,-0.012039272835579706,1.6773338317871094,-0.05193818972243902
17,2020-01-28,37.793331146240234,38.45399856567383,37.2053337097168,37.89933395385742,176827500,0.01591338322204483,1.2486648559570312,-0.1337144788765514
18,2020-01-29,38.732666015625,39.31999969482422,37.82866668701172,38.37933349609375,267022500,0.024854513769903885,1.4913330078125,0.510073376595835
19,2020-01-30,42.72066879272461,43.391998291015625,41.20000076293945,42.16133117675781,435085500,0.10296225866535558,2.191997528076172,0.6293963991798444
20,2020-01-31,43.371334075927734,43.53333282470703,42.167999267578125,42.66666793823242,235789500,0.015230690473505337,1.3653335571289062,-0.45806169132274
21,2020-02-03,52.0,52.409332275390625,44.90133285522461,44.91266632080078,705975000,0.19894859376394902,7.507999420166016,1.9940900676238762
22,2020-02-04,59.137332916259766,64.59933471679688,55.59199905395508,58.86399841308594,914082000,0.13725640223576474,9.007335662841797,0.2947795601827261
23,2020-02-05,48.97999954223633,56.39866638183594,46.94066619873047,54.88399887084961,726357000,-0.1717583947927872,9.458000183105469,-0.205369977748167
24,2020-02-06,49.930667877197266,53.05533218383789,45.79999923706055,46.66133117675781,598212000,0.01940931694254422,7.255332946777344,-0.17642151173596454
25,2020-02-07,49.871334075927734,51.31666564941406,48.66666793823242,48.70333480834961,255952500,-0.001188323805631053,2.6499977111816406,-0.5721374696595856
26,2020-02-10,51.41866683959961,54.66600036621094,50.15999984741211,53.33333206176758,370338000,0.031026496329857656,4.506000518798828,0.4469012805110324
27,2020-02-11,51.62533187866211,52.23400115966797,50.53333282470703,51.25266647338867,175462500,0.004019260937028868,1.7006683349609375,-0.5262098407400807
28,2020-02-12,51.15266799926758,52.650001525878906,50.891334533691406,51.858001708984375,180337500,-0.009155657933695438,1.7586669921875,0.02778371446890371
29,2020-02-13,53.599998474121094,54.53333282470703,49.0,49.45600128173828,394339500,0.047843652551780025,5.533332824707031,1.1866749844042421
30,2020-02-14,53.33533477783203,54.198001861572266,52.366668701171875,52.4813346862793,235405500,-0.004937755668348531,1.8313331604003906,-0.40303849855264307
31,2020-02-18,57.22666549682617,57.33333206176758,55.490665435791016,56.106666564941406,245725500,0.0729597130158357,1.8426666259765625,0.043839247596169084
32,2020-02-19,61.16133117675781,62.98533248901367,60.06800079345703,61.56666564941406,381345000,0.06875580895325561,2.9173316955566406,0.5519146364540921
33,2020-02-20,59.96066665649414,60.79999923706055,57.3293342590332,60.79666519165039,264523500,-0.019631105097986157,3.4706649780273438,-0.30634071510049954
34,2020-02-21,60.06666564941406,60.87066650390625,58.6966667175293,60.46533203125,214722000,0.0017678087791648256,2.173999786376953,-0.1882687171461137
35,2020-02-24,55.58599853515625,57.56666564941406,54.813331604003906,55.93333435058594,227883000,-0.07459490327646512,2.7533340454101562,0.06129320703048591
36,2020-02-25,53.32733154296875,57.106666564941406,52.46666717529297,56.599998474121094,259357500,-0.040633739641448896,4.6399993896484375,0.13811692842379641
