Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,54.69469451904297,55.5034892139576,54.562489234282765,55.48015363434347,17386900,-0.008039523761094625,0.9409999796748352,0.3958206223306895
2,2020-01-06,55.114654541015625,55.49571933487576,54.61693556401677,54.68692451393307,20081900,0.007678258845132291,0.8787837708589876,0.15500175419424966
3,2020-01-07,54.66358184814453,54.84244641086042,54.056987360191854,54.82689529234127,17387700,-0.008184260549712996,0.7854590506685639,-0.13416061229266152
4,2020-01-08,53.83925247192383,54.663598469460695,53.792587235623465,54.52361462711683,15137700,-0.01508004686759623,0.8710112338372298,-0.1294018185268897
5,2020-01-09,54.25141525268555,54.36029089474914,53.37262565610117,53.76924745691999,14811800,0.007655432827130326,0.9876652386479705,-0.02152903016970875
6,2020-01-10,53.76924896240234,54.40695171232019,53.7536978416482,54.38362206455015,11995600,-0.0088876260285089,0.6532538706719961,-0.1901321919010519
7,2020-01-13,54.28252410888672,54.336961930602754,53.74591848534467,53.8159074275749,9953900,0.009545886475804899,0.5910434452580873,-0.1702040748274367
8,2020-01-14,53.8159065246582,54.11143120896775,53.5748255944288,53.9558903400476,16261000,-0.008596092239419706,0.5366056145389493,0.6336310390902058
9,2020-01-15,53.7303581237793,54.11920137874928,53.57482319510218,53.81590411453487,11390300,-0.00158964897933489,0.5443781836471047,-0.29953262406986036
10,2020-01-16,53.5203857421875,54.11142915509528,53.50483462252448,53.89367788014958,13340300,-0.003907890974932271,0.6065945325708029,0.17119830030815697
11,2020-01-17,53.31818389892578,53.7225841966884,53.10821115709766,53.46594623079409,18144100,-0.0037780341164905806,0.6143730395907454,0.36009684939619047
12,2020-01-21,52.55606460571289,53.20931853596738,52.501626778191685,53.17821035834409,17982600,-0.014293796927847824,0.7076917577756916,-0.008900965052000331
13,2020-01-22,52.25276947021485,52.64938540158072,52.10500710365984,52.540509741996544,17033100,-0.0057708874850775915,0.5443782979208862,-0.052801041006306115
14,2020-01-23,51.92612838745117,52.0505610835552,51.36619905481559,51.87946909305092,19605900,-0.0062511726378421395,0.6843620287396135,0.15104707892280334
15,2020-01-24,51.576171875,51.85613950829367,51.35842058983326,51.7472638657103,18238600,-0.006739507129049582,0.4977189184604143,-0.0697392111558256
16,2020-01-27,50.34742736816406,51.11734135188162,50.31631919306942,50.87625447821756,21231000,-0.023823879558450445,0.8010221588122022,0.16406961060607728
17,2020-01-28,50.277435302734375,50.70515933385602,50.261878249514034,50.63517039419656,19664700,-0.0013901815661379047,0.443281084341983,-0.07377419810654229
18,2020-01-29,49.85748672485352,50.65072441954896,49.69417325633616,50.57295694881846,14202800,-0.008352625295069749,0.9565511632128008,-0.27775150396395576
19,2020-01-30,50.38631057739258,50.45629951654535,49.328656430605946,49.60084552721781,18544700,0.010606708987507707,1.127643085939404,0.30570732531613487
20,2020-01-31,48.30988693237305,49.14978981779032,48.10768973772002,49.14978981779032,34282900,-0.04121007514194108,1.0421000800702984,0.8486629603067184
21,2020-02-03,47.22890472412109,47.765507385841005,46.94893708613199,47.73440217789463,27389300,-0.02237600368978676,0.8165702997090136,-0.20107983863675472
22,2020-02-04,46.63786315917969,48.14657399192543,46.575646811451406,47.78883889240408,31922100,-0.012514403380596284,1.5709271804740226,0.16549528465495644
