Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,29.332374572753903,29.565948033337907,29.13647229649128,29.174146510260524,14922848,-0.005365238853215937,0.42947573684662643,-0.09635564141902742
2,2020-01-06,29.294700622558597,29.385117524639146,29.15907829888567,29.24949217151832,15771951,-0.001284381191228201,0.22603922575347468,0.056899527489658874
3,2020-01-07,29.196752548217773,29.48306872892917,29.14400985470924,29.475534491206265,20108107,-0.0033435424243727363,0.33905887421992986,0.2749283205356141
4,2020-01-08,29.430320739746094,29.550874580516584,29.196747294572308,29.204281530939504,16403507,0.007999800359392184,0.35412728594427634,-0.18423414993763465
5,2020-01-09,29.302227020263672,29.588543094323388,29.226881641652305,29.588543094323388,21971895,-0.004352440485279163,0.36166145267108263,0.3394632623377427
6,2020-01-10,29.754314422607425,29.859799802492997,29.36251288136732,29.370047118580857,21557357,0.015428431498777151,0.49728692112567785,-0.01886673862222621
7,2020-01-13,29.694032669067383,29.96528031190702,29.54333886094591,29.8522607131778,15392405,-0.002025983616488203,0.4219414509611106,-0.285979027948556
8,2020-01-14,30.19132232666016,30.19885656335216,29.61115580689808,29.709103913341888,20919160,0.016747124351041975,0.5877007564540797,0.3590572753250709
9,2020-01-15,30.64340591430664,30.79409976181869,30.26667281025068,30.281744315615708,23925800,0.014973957839775398,0.5274269515680103,0.14372661234963546
10,2020-01-16,30.598194122314453,30.741353716265664,30.379689127543017,30.73381947912844,16216422,-0.0014754166726316242,0.36166458872264684,-0.3222202810355349
11,2020-01-17,30.522844314575195,30.74888351384809,30.45503316068284,30.568052760319283,23083970,-0.0024625573469483353,0.2938503531652472,0.4234934192018436
12,2020-01-21,30.394760131835938,30.6358678340573,30.281740517738683,30.42489707988964,23115696,-0.004196338369360175,0.3541273163186176,0.001374373645434579
13,2020-01-22,30.28174591064453,30.447505213356003,30.11598054903611,30.37969403871068,18097812,-0.0037182139520500757,0.33152466431989325,-0.21707691604873158
14,2020-01-23,30.673545837402344,30.763962760557675,30.23653878734787,30.281747248925537,27148510,0.012938485380398435,0.5274239732098032,0.5000990174944906
15,2020-01-24,30.00295066833496,30.86943625444084,29.867328365361445,30.8468335470944,34143698,-0.021862329599001917,1.0021078890793937,0.25766379075684087
16,2020-01-27,30.25914192199707,30.462578487186462,29.57348983850489,29.69404371808059,31964026,0.00853886860976294,0.8890886486815717,-0.06383819350792053
17,2020-01-28,28.737140655517575,29.754317308050883,28.59398104623331,29.626229204103275,70202408,-0.05029889051060854,1.160336261817573,1.1962942965945529
18,2020-01-29,28.31519889831543,28.91797125359267,28.29259618463995,28.72207198006033,34165726,-0.01468280237968389,0.6253750689527173,-0.5133254403467186
19,2020-01-30,28.21624183654785,28.292359947354345,27.92700097250665,28.239078493947257,32316589,-0.0034948390128901607,0.36535897484769464,-0.05412257301366874
20,2020-01-31,28.34564018249512,28.50548147545292,28.086844125584385,28.11729198067709,33894005,0.004585952540981708,0.4186373498685363,0.048811339587850666
21,2020-02-03,28.55115509033203,28.95457315075457,28.391310718156024,28.513099092476228,20875735,0.0072503180917333765,0.5632624325985454,-0.3840876874833765
22,2020-02-04,28.68816566467285,29.106803060938116,28.642495407169,28.98501774785709,31150865,0.00479877517765348,0.4643076537691151,0.49220446609424773
23,2020-02-05,29.053525924682617,29.35799231305851,28.787121660346603,28.809955262297358,29443490,0.012735574113742487,0.570870652711907,-0.05480987446094998
24,2020-02-06,29.12202835083008,29.304709398979664,28.94696156334852,29.259039136942267,21047748,0.0023578007820823643,0.35774783563114454,-0.2851476506351659
25,2020-02-07,28.96218490600586,29.228589137683336,28.87084438861168,29.198144338814565,21903596,-0.005488746968398073,0.35774474907165654,0.0406622124134135
26,2020-02-10,28.77950859069824,29.09158619264358,28.7110047216158,29.083974991678247,19998385,-0.006307407949382227,0.38058147102777795,-0.086981653606102
27,2020-02-11,28.992631912231445,29.023079773812302,28.7414500608646,28.840401785509677,16027335,0.007405384315772867,0.28162971294770145,-0.19856853440915356
28,2020-02-12,28.726226806640625,29.068749172177448,28.711001346105554,28.992631050684324,22944315,-0.00918871754717887,0.35774782607189337,0.4315739329089958
29,2020-02-13,28.10968017578125,28.604432562121325,28.079232321345188,28.604432562121325,22099745,-0.02146284769696405,0.5252002407761367,-0.036809553913463966
30,2020-02-14,27.78999710083008,28.193412126302405,27.721493239975167,28.140130665549904,21006747,-0.011372704098803643,0.4719188863272379,-0.049457493740312386
31,2020-02-18,27.64537239074707,27.91177966822164,27.60731639424625,27.820439155832137,17988513,-0.0052042002580379165,0.3044632739753901,-0.14367926647567086
32,2020-02-19,27.576866149902344,27.782380754794755,27.5616437526195,27.70626264759353,17750941,-0.002478036463985367,0.22073700217525527,-0.013206872630328048
33,2020-02-20,27.287628173828125,27.44747254331527,26.952717035967584,27.181065260836696,42953135,-0.010488428036092956,0.49475550734768703,1.4197666478639075
34,2020-02-21,27.18867874145508,27.26479686306044,27.04405981911425,27.21912660217604,32425256,-0.003626164639253915,0.22073704394619043,-0.24510152751364944
35,2020-02-24,26.38945770263672,26.94510586654226,26.33617624608165,26.67108738431529,37969296,-0.02939536144504795,0.6089296204606107,0.17097906644129512
36,2020-02-25,25.826202392578125,26.442743309253483,25.65874679717995,26.39707304498229,41878898,-0.021343951679701045,0.7839965120735322,0.10296746086627473
37,2020-02-26,26.427513122558597,26.800480206711597,25.89469863034944,26.06215417641612,47920005,0.023282971334309455,0.9057815763621591,0.14425181388488295
38,2020-02-27,25.95559310913086,27.181063467274942,25.95559310913086,26.214389175089465,55444827,-0.017857148012345725,1.225470358144083,0.15702882334841162
39,2020-02-28,25.43800926208496,25.833811557051245,24.760575733240163,25.49129072280276,66057447,-0.01994112963898398,1.073235823811082,0.19140865927852935
40,2020-03-02,26.54930305480957,26.602584513336424,25.46084181526964,25.810976895560827,42034469,0.04368635066034754,1.1417426980667855,-0.3636679752397939
41,2020-03-03,26.10783195495605,27.234350851417226,25.772920766257094,26.77765433235397,46174475,-0.016628349864481473,1.4614300851601314,0.09849074101542721
42,2020-03-04,27.70626640319824,27.75193666163092,26.60258430311054,26.716758418995266,38712155,0.06122432728232563,1.1493523585203818,-0.16161136645300245
43,2020-03-05,26.99077606201172,27.5388130252142,26.762427837409653,27.135394972049653,35096303,-0.02582413417868268,0.7763851878045465,-0.09340353178478444
44,2020-03-06,26.655860900878903,26.77003499594552,25.970816330479213,26.412287253781663,40931036,-0.012408504311374524,0.7992186654663058,0.16624922003893117
45,2020-03-09,25.69680595397949,26.40468434136964,25.24010943040022,25.46845769218985,43183856,-0.035979139839666274,1.1645749109694208,0.05503940823779785
46,2020-03-10,26.328563690185547,26.38184514399557,25.12592997052091,26.313341292066596,40548329,0.024585068562119172,1.2559151734746585,-0.06103037672226397
47,2020-03-11,24.486557006835938,25.78814412216344,24.098364385250488,25.69680360165132,65350213,-0.06996229285520239,1.6897797369129535,0.6116622956275215
48,2020-03-12,22.850059509277344,24.357158155628102,22.834835579626724,23.20019305907493,62731445,-0.06683248678455411,1.522322576001379,-0.040072830367056334
