Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,131.8878936767578,133.23840673642766,131.00828078889512,132.18109797271202,3100600,-0.013884265123212503,2.2301259475325423,-0.06380023551435732
2,2020-01-06,131.7990264892578,131.9944960013985,130.1997366432544,130.84834618686898,2549600,-0.0006738085280049155,1.7947593581440913,-0.17770754047603687
3,2020-01-07,130.05760192871094,131.11491070488233,129.28460384578838,130.91944117194342,2841900,-0.013212727035497585,1.8303068590939517,0.11464543457797305
4,2020-01-08,131.21261596679688,132.00338760860376,130.12866717586655,130.45740518797965,2153200,0.00888078836575068,1.874720432737206,-0.24233787255005457
5,2020-01-09,130.88388061523438,131.47028915470082,130.17308361806218,131.32812704380137,2272500,-0.002505363902246205,1.2972055366386428,0.055405907486531625
6,2020-01-10,129.83547973632812,131.2481802797558,129.5689291386013,131.00828338606897,2393700,-0.008010160410725331,1.6792511411544808,0.05333333333333323
7,2020-01-13,130.4485626220703,130.4574426723756,129.32017259617572,130.1908920326006,3355200,0.0047219980777768455,1.1372700761998829,0.40167940844717376
8,2020-01-14,130.3241424560547,131.4791860296188,129.99540439518657,131.008285839657,2742200,-0.0009537871749195626,1.4837816344322334,-0.18270147830233663
9,2020-01-15,129.33792114257812,130.3774562342744,129.00916954250843,129.91543611885626,2640500,-0.0075674490918604675,1.3682866917659737,-0.03708701042958207
10,2020-01-16,131.38143920898438,131.43474661317293,129.93320501833472,130.10200727915662,3070900,0.015799836956970514,1.5015415948382156,0.1629994319257717
11,2020-01-17,132.22250366210938,132.66092397371798,131.16673436190956,131.71251734067758,3331500,0.006401699191216359,1.494189611808423,0.08486111563385323
12,2020-01-21,130.4956817626953,132.30301691841123,130.35252244766127,131.70355264568283,2476700,-0.013059969759965373,1.950494470749959,-0.25658111961578867
13,2020-01-22,127.61466979980467,131.13093356245082,127.5162494738759,130.8535709127672,3602400,-0.022077450563687817,3.6146840885749185,0.4545160899584124
14,2020-01-23,127.72203063964844,128.13361026558883,125.08259385779024,126.88098671234452,3182700,0.0008412891716302884,3.051016407798585,-0.11650566289140574
15,2020-01-24,125.60150146484376,127.6772563919628,124.59940016846402,127.54305310122544,2526200,-0.01660268916947838,3.0778562234987845,-0.20627140478210326
16,2020-01-27,121.44105529785156,123.30208547051733,121.29790963258802,122.48788221014657,2920500,-0.03312417541566348,2.00417583792931,0.15608423719420483
17,2020-01-28,122.34473419189452,123.11419844413626,121.34263263977876,122.59525616681756,2763800,0.007441296453053248,1.7715658043575075,-0.053655196028077334
18,2020-01-29,121.4857940673828,123.25734625012436,121.38737374320696,123.10524459502057,2620000,-0.007020654629601775,1.8699725069173923,-0.05202981402416962
19,2020-01-30,121.11898040771484,121.6558211413893,118.91796343498892,120.57319733436904,3862600,-0.0030193954979171878,2.7378577064003764,0.4742748091603053
20,2020-01-31,117.5221710205078,120.77897049448482,116.79743207547688,119.73214355489482,6785700,-0.029696496577987563,3.981538419007947,0.7567700512608089
21,2020-02-03,116.10848999023438,119.141607792816,115.68796806503792,117.60267939686788,4385300,-0.012029058159815031,3.453639727778082,-0.35374390261874233
22,2020-02-04,119.45476531982422,120.59107023004744,118.71214171093338,118.99846034914752,3501600,0.028820246735370425,1.878928519114055,-0.20151414954507108
23,2020-02-05,122.97103118896484,122.99787185222894,121.18158082510313,121.28000114121244,4448100,0.029435961468144756,1.8162910271258141,0.2703050034270047
24,2020-02-06,122.8010482788086,123.76735324781806,121.79896030461718,123.65103458923345,2283800,-0.001382300437043904,1.9683929432008824,-0.48656729839706836
25,2020-02-07,119.3294906616211,122.12104245478956,118.99844671997234,121.71840520936291,3812300,-0.02826977184515267,3.1225957348172244,0.669279271389789
26,2020-02-10,120.17951965332033,120.18846199225136,118.80163492209049,119.03425860613052,2331600,0.0071233773561443225,1.3868270701608765,-0.3884007029876977
27,2020-02-11,121.85262298583984,122.78313115480375,120.84157917580136,121.22631809784272,2381900,0.013921700946599724,1.9415519790023978,0.021573168639560825
28,2020-02-12,124.89469146728516,125.20785075847417,123.55260362348687,123.82996626015075,3222000,0.024965145656313137,1.6552471349872917,0.3527016247533481
29,2020-02-13,125.01103973388672,125.7089244858131,123.8568362694053,125.26156176522302,3318800,0.0009315709517729864,1.8520882164077932,0.03004345127250163
30,2020-02-14,123.46312713623048,124.92151983258783,122.47892402004386,124.805214847891,2813400,-0.01238220721106953,2.4425958125439706,-0.15228395805712913
31,2020-02-18,122.20159912109376,123.98210761621895,120.85951099527588,122.98896185701668,3869700,-0.010217852442249709,3.122596620943071,0.37545318831307317
32,2020-02-19,122.45209503173828,122.76525432194906,121.73631212013044,122.38945771272674,2134900,0.002049857877852279,1.028942201818623,-0.4483034860583508
33,2020-02-20,122.51471710205078,124.26838453001984,121.86157151796448,121.91525284646154,2678200,0.0005114005627773199,2.406813012055366,0.2544849875872406
34,2020-02-21,122.76524353027344,122.9710264915784,120.88631525902294,122.1299826683029,2855600,0.002044868030132152,2.0847112325554633,0.06623851840788597
35,2020-02-24,118.25585174560548,119.76793982103382,118.1484890688641,118.57795342825546,4964800,-0.036731827795836614,1.6194507521697261,0.7386188541812579
36,2020-02-25,115.41954803466795,119.1237097278232,114.74850415074548,118.97160808575816,4840200,-0.02398446816009614,4.375205577077722,-0.02509668063164683
37,2020-02-26,114.74851989746094,117.20007213801834,114.12221491700456,116.00112985837367,3902500,-0.005813817058142212,3.0778572210137867,-0.1937316639808272
38,2020-02-27,110.29276275634766,114.99901880816674,110.24803059598602,112.37747392834902,7369000,-0.03883062844814855,4.750988212180715,0.8882767456758489
39,2020-02-28,111.1606674194336,111.1606674194336,106.49914950698434,106.9823019796924,8300700,0.007869098945352038,4.661517912449256,0.12643506581625719
40,2020-03-02,114.16693878173828,114.41746075569765,110.0601532238792,111.88539352499828,6100200,0.027044380283912428,4.357307531818449,-0.2650981242545809
41,2020-03-03,111.28592681884766,115.9206039985624,110.74909302115576,113.63010948776386,6358100,-0.025235081133238357,5.171510977406641,0.04227730238352834
42,2020-03-04,113.98798370361328,114.02377352820236,111.22327948345318,112.79799763431764,5074700,0.024280310745527167,2.800494044749172,-0.20185275475377862
43,2020-03-05,109.12962341308594,111.70642928789704,108.47647107533776,110.18539932226336,6015300,-0.04262168811723033,3.229958212559282,0.1853508581788086
44,2020-03-06,108.62858581542967,109.02226024713448,106.32019324599467,106.4722948861127,5767900,-0.004591215308786478,2.7020670011398096,-0.04112845577111701
45,2020-03-09,93.1140365600586,101.09498244316056,93.07824673857526,101.09498244316056,8636200,-0.14282197580783917,8.016735704585301,0.49728670746718917
46,2020-03-10,95.27928161621094,97.5787250342678,88.6762123069711,97.20294210047126,8293200,0.023253691238654062,8.90251272729671,-0.039716541997637855
47,2020-03-11,90.08987426757812,93.72245606032594,89.53514223727917,92.87246992916536,6543600,-0.05446522329519621,4.187313823046765,-0.21096802199392273
48,2020-03-12,82.54736328125,84.35470549739144,78.28846867404252,83.65682081169115,10285900,-0.08372207251534092,6.066236823348916,0.5719023167675286
49,2020-03-13,89.150390625,89.39197017646288,80.65050387143297,88.03198447321486,8718600,0.07999077234305596,8.741466305029903,-0.15237363769820822
50,2020-03-16,83.5762939453125,94.70667208819005,79.18318942492941,79.63055207704765,9899000,-0.06252464673020042,15.523482663260637,0.13538870919643053
51,2020-03-17,89.65145874023438,89.86619769455731,83.18259962445663,85.90256494331241,7206100,0.07269004771732424,6.683598070100686,-0.2720375795534903
52,2020-03-18,89.57989501953125,92.1119623041504,83.30786906843674,84.09522483567726,6995100,-0.0007982437955692534,8.804093235713651,-0.02928074825495064
53,2020-03-19,92.16563415527344,93.40930149403307,87.01201568510457,88.78357438073508,6870800,0.028865172650385684,6.397285808928501,-0.017769581564237802
54,2020-03-20,85.44625854492188,93.04247375448716,84.24733002621349,92.26406718154452,7650300,-0.07290543456828258,8.795143728273672,0.1134511265063749
55,2020-03-23,82.18051147460938,86.10835471040627,81.09789475933759,84.01470093695796,6737500,-0.038219895474950416,5.0104599510686825,-0.11931558239546158
56,2020-03-24,90.67146301269533,91.2888256839553,85.15100928287069,85.94731429230413,7417100,0.10332074339436703,6.137816401084606,0.1008682745825602
57,2020-03-25,93.6509017944336,97.07770156158044,88.13044796143478,90.51936303438262,6578100,0.03285971884363548,8.947253600145658,-0.11311698642326518
58,2020-03-26,98.86712646484376,99.28764836643548,92.05826770700514,93.81192813556204,6059600,0.05569860589126985,7.229380659430333,-0.07882215229321532
