Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,95.82611083984376,97.18023495282604,95.6122982715988,96.4358603015595,6360900,-0.003458663606404011,1.5679366812272377,0.2220749279538905
2,2020-01-06,95.50144958496094,96.34876735613908,95.28764302507572,96.008256137351,9953000,-0.0033880249551757613,1.061124331063354,0.5647156848873587
3,2020-01-07,94.28194427490234,94.81251248117036,93.2604106202215,94.25026811022884,7856900,-0.012769495283667776,1.5521018609488522,-0.21059981915000503
4,2020-01-08,93.2049560546875,94.30567683113064,93.16536538973315,93.87806381661233,7295900,-0.011423059086208665,1.1403114413974862,-0.07140220697730659
5,2020-01-09,93.05449676513672,93.3791667830621,92.0012872609617,93.11784303391632,7345300,-0.0016142842174884375,1.3778795221004003,0.006770926136597355
6,2020-01-10,92.20718383789062,93.19704108094044,92.17550768111994,93.0624159042627,6393800,-0.009105555955932543,1.0215333998204983,-0.1295386165302983
7,2020-01-13,92.38140106201172,92.57937251358474,91.92210584437606,92.23094082550124,6846700,0.0018894105303919329,0.6572666692086813,0.07083424567549823
8,2020-01-14,92.0963363647461,92.55562561396412,91.62912052294216,92.25471113459918,7189100,-0.0030857368906352933,0.9265050910219657,0.050009493624666
9,2020-01-15,91.96170043945312,92.18343354964183,91.58159861949149,92.09632562389864,5808800,-0.001461903161486755,0.6018349301503463,-0.19199899848381574
10,2020-01-16,92.56353759765624,92.87237259941246,92.21510588629656,92.30221381413648,7022000,0.006544432685858803,0.6572667131159022,0.20885552954138542
11,2020-01-17,91.52616119384766,92.88028517176166,91.47864393808302,92.65855811689048,7885900,-0.01120718190695913,1.4016412336786317,0.12302762745656515
12,2020-01-21,89.72859191894531,91.18566515755688,89.61772837315651,91.1460684447994,8470300,-0.019639950495631386,1.5679367844003735,0.07410695037979176
13,2020-01-22,89.4039077758789,89.90279365349093,89.0554760915478,89.56228251878804,5589900,-0.0036185137437541037,0.8473175619431288,-0.34005879366728453
14,2020-01-23,89.5622787475586,89.8711137123536,88.58034209132853,89.0079611291083,8007800,0.0017714099486199064,1.2907716210250726,0.4325479883361061
15,2020-01-24,88.57243347167969,89.46726837262732,88.16856998577951,89.3168081238075,6920000,-0.01105203317424397,1.2986983868478035,-0.13584255351032748
16,2020-01-27,87.41626739501953,87.76469905807865,87.09159737939439,87.3054038734296,7609800,-0.013053339863692837,0.6731016786842616,0.09968208092485553
17,2020-01-28,87.99435424804688,88.39029715694296,87.71718937853214,87.88349071688471,5771900,0.006613035196470607,0.6731077784108237,-0.24151751688612055
18,2020-01-29,87.40044403076172,88.56451116318483,87.24998378492876,88.25567616292426,4772800,-0.006749412759038953,1.3145273782560736,-0.17309724700705142
19,2020-01-30,88.21607208251953,88.35861175647612,86.36305632108387,86.95697062230155,8382700,0.009332081327535935,1.995555435392248,0.7563484746899094
20,2020-01-31,84.84265899658203,87.10745326479554,84.25666509354247,86.9569930031138,13699600,-0.03824034562298273,2.850788171253072,0.6342705810776956
21,2020-02-03,84.16162872314453,84.92975897846512,83.46477133727507,84.69219080244092,8785500,-0.008026979369716969,1.4649876411900493,-0.3587039037636135
22,2020-02-04,84.61300659179688,85.79291488257172,84.41503511823552,85.27027333400692,9909000,0.005363226395453724,1.3778797643361997,0.1278811678333618
23,2020-02-05,87.32917785644531,87.62217782036716,85.61078686858141,85.73748547351379,6914100,0.03210110802175148,2.0113909517857422,-0.30224038752649107
24,2020-02-06,86.70357513427734,87.63800062623484,86.40266070323007,87.60632446902841,6274000,-0.007163730811669322,1.2353399230047728,-0.09257893290522268
25,2020-02-07,86.26805114746094,86.66399409410197,85.89586381096079,86.26013059687735,4830100,-0.005023137582757298,0.7681302831411756,-0.23014026139623844
26,2020-02-10,86.94114685058594,86.949067400614,85.77707370244903,85.9512895534096,6011800,0.0078023752034743765,1.1719936981649681,0.2446533198070433
27,2020-02-11,88.06564331054688,88.19234797336233,87.15497318179604,87.7251320812439,6072700,0.01293399616516977,1.0373747915662932,0.010130077514222124
28,2020-02-12,88.722900390625,89.16635457845177,88.38238919879795,89.0950877446697,5725700,0.007463263258753905,0.7839653796538215,-0.05714097518402028
29,2020-02-13,88.4219741821289,88.95253623526862,88.08146303547325,88.19232656772306,5991900,-0.00339175350637988,0.8710731997953758,0.04649213196639712
30,2020-02-14,88.18965148925781,88.90266688436299,87.78908076786281,88.79851458497683,5148700,-0.002627431642643119,1.1135861165001728,-0.14072330980156544
31,2020-02-18,88.31783294677734,88.3418662126508,87.18822666515517,87.32441924658758,4975800,0.0014534750433290444,1.1536395474956294,-0.03358129236506302
32,2020-02-19,88.71839904785156,89.00681044773195,88.03743006399888,88.54214695767756,5887500,0.004535506451065263,0.9693803837330677,0.1832268177981431
33,2020-02-20,87.97333526611328,88.98277514254598,87.8852092230472,88.75044340284666,4466600,-0.008398075142636685,1.097565919498777,-0.24134182590233544
