Date,Price,Close,High,Low,Open,Volume,Daily Return,Price Range,Volume Change
1,2020-01-03,160.4236602783203,161.29367674800957,159.1231245686277,159.95725645150674,2805200,-0.010675569545949726,2.170552179381872,-0.018268355847973705
2,2020-01-06,159.21279907226562,159.99313139983948,158.69258208253606,159.50878530879928,3277900,-0.007547896637902118,1.300549317303421,0.1685084842435478
3,2020-01-07,159.30250549316406,159.7150961232575,157.49071707694824,159.0872390314684,3002800,0.0005634372451281955,2.2243790463092523,-0.0839256841270325
4,2020-01-08,159.4370574951172,160.63894494215876,158.5132277264999,159.35633769458826,2545500,0.0008446320510564487,2.1257172156588524,-0.15229119488477416
5,2020-01-09,160.6120147705078,160.93489392523773,159.7061137443175,160.28014394043635,1789500,0.007369411439536844,1.2287801809202392,-0.29699469652327637
6,2020-01-10,160.26220703125,161.35645426779135,159.77787459692576,161.35645426779135,1671700,-0.0021779674438281438,1.5785796708655937,-0.06582844369935736
7,2020-01-13,162.58523559570312,162.64801308883216,160.27117261974115,160.77344730860875,2261900,0.014495173924568228,2.3768404690910074,0.3530537775916731
8,2020-01-14,161.8497772216797,162.5404118687575,161.0066672837334,161.88566181127285,2191200,-0.004523524976476234,1.5337445850240954,-0.03125690790927982
9,2020-01-15,162.10093688964844,163.63468168552254,161.31165372758596,162.60321172531442,2600800,0.0015518073134246357,2.3230279579365742,0.1869295363271266
10,2020-01-16,163.4731903076172,163.67949246318676,162.15471232809867,162.79153371597235,2215400,0.008465425581734465,1.5247801350880934,-0.14818517379267915
11,2020-01-17,164.34320068359375,165.08764843052052,163.71535730846247,164.01134354658703,2608000,0.005322037052922335,1.3722911220580443,0.1772140471246728
12,2020-01-21,162.28030395507812,164.40602119245935,161.86772695751762,164.17281240726626,2188600,-0.012552370404950719,2.5382942349417306,-0.16081288343558287
13,2020-01-22,161.49098205566406,163.13235271854447,161.27571561782526,162.84533080142606,1881700,-0.004863941465333754,1.8566371007192117,-0.1402266288951841
14,2020-01-23,161.06944274902344,161.9304812117512,160.5761323349817,161.27573121818287,2434000,-0.0026102962609722002,1.3543488767694782,0.2935111866928841
15,2020-01-24,158.8720245361328,161.67938508848349,158.29799418592418,161.3744344587396,2737000,-0.01364267595011559,3.3813909025593034,0.1244864420706655
16,2020-01-27,155.65203857421875,157.26650299328767,155.5892610699567,156.3068023324275,2491500,-0.020267797123600717,1.6772419233309677,-0.08969674826452323
17,2020-01-28,157.37413024902344,158.53115500488872,155.38295990882355,156.17224291583207,2178400,0.01106372708368708,3.148195096065166,-0.12566726871362632
18,2020-01-29,157.56243896484375,159.41907587540675,157.526568071857,158.75534802451796,2199000,0.0011965671582891968,1.8925078035497336,0.009456481821520368
19,2020-01-30,159.9572296142578,160.3429135849791,155.88520559592578,155.88520559592578,3076100,0.015198994539227684,4.457707989053318,0.398863119599818
20,2020-01-31,155.36502075195312,159.5715922881546,153.6788009414603,159.5715922881546,5500000,-0.028708979727761874,5.892791346694281,0.787978284191021
21,2020-02-03,153.66085815429688,157.5176161864755,153.07784998048538,156.47719588596786,3542700,-0.01096876626030907,4.439766205990111,-0.35587272727272723
22,2020-02-04,157.14991760253906,157.91229409984626,156.0646345245395,156.13639002180872,2992500,0.022706234301637762,1.84765957530675,-0.15530527563722585
23,2020-02-05,158.66571044921875,159.3204742467193,157.32032563358615,158.67468844033868,2818100,0.009645521103697874,2.000148613133149,-0.05827903091060982
24,2020-02-06,158.17239379882812,159.65231143607048,158.00197622046292,159.65231143607048,2427500,-0.0031091572904690112,1.650335215607555,-0.13860402398779315
25,2020-02-07,157.2126922607422,158.50426381626562,156.6924751794363,157.72394503728748,3254500,-0.006067440183693096,1.811788636829334,0.3406797116374871
26,2020-02-10,158.7104949951172,158.86297023674982,156.16323739497844,156.8897427110924,2399700,0.009527237991006743,2.699732841771379,-0.2626517130127516
27,2020-02-11,160.6837615966797,161.39233848206277,158.9347643573795,159.87653631268262,2948500,0.01243311982375972,2.4575741246832763,0.2286952535733633
28,2020-02-12,162.50454711914062,162.91713783406863,160.59410991187238,160.97978033833843,2950800,0.011331484304127448,2.323027922196246,0.0007800576564354067
29,2020-02-13,161.55381774902344,162.29826571804722,160.27122402046322,161.74217766073727,1985700,-0.005850478567963724,2.0270416975839964,-0.32706384709231395
30,2020-02-14,162.17263793945312,163.11440978308616,161.42819024157018,161.9035583147068,2489000,0.0038304275259593012,1.6862195415159817,0.25346225512413767
31,2020-02-18,160.9259796142578,161.88569413104315,160.50442456112307,161.53589458545937,1818600,-0.00768722973884628,1.3812695699200788,-0.26934511852149456
32,2020-02-19,162.21751403808594,162.95298387075246,160.99769806243077,161.2936843307104,2464500,0.008025642763983543,1.9552858083216904,0.35516331243813926
33,2020-02-20,162.07400512695312,163.4283677978377,160.55820286364985,162.28029361258615,2336800,-0.0008846696485504957,2.870164934187841,-0.05181578413471288
34,2020-02-21,161.33851623535156,162.33410132893172,160.324988849412,161.09634318935662,1940400,-0.004537981837528182,2.009112479519729,-0.16963368709346116
35,2020-02-24,157.2036895751953,159.08721956217448,155.5802612223854,156.45924188297565,3204300,-0.025628267549731243,3.5069583397890938,0.6513605442176871
36,2020-02-25,150.50372314453125,158.3518015328758,149.63370650260347,157.53559809585695,4092200,-0.042619651286614824,8.718095030272337,0.277096401710202
37,2020-02-26,149.94761657714844,154.34254854406376,149.57988846017588,151.21228159545825,3411700,-0.003694968840397217,4.76266008388788,-0.1662919700894384
38,2020-02-27,143.87863159179688,150.44357200120194,143.8515793622005,146.99877465888576,3951300,-0.04047403435871921,6.5919926390014325,0.1581616203065921
39,2020-02-28,146.24134826660156,146.24134826660156,135.82580878430613,138.6483785525236,9558100,0.016421595400684996,10.41553948229543,1.4189760332042618
40,2020-03-02,148.10797119140625,149.22616670874675,142.11114136036477,147.07091860286272,6744900,0.012763988755094102,7.115025348381977,-0.29432627823521407
